t [days], x [Au], y [Au], z [Au]
1460.0,-1.9544892735076547,0.07826176414680892,0.0
1460.5,-1.9559730552083994,0.05961916977995904,0.0
1461.0,-1.9572784340742364,0.040970242385488076,0.0
1461.5,-1.9584055087381476,0.02231668918168743,0.0
1462.0,-1.95935439394532,0.003660213567313855,0.0
1462.5,-1.960125220466268,-0.014997485022729332,0.0
1463.0,-1.9607181350089078,-0.033654711260010385,0.0
1463.5,-1.9611333001296154,-0.05230977406348664,0.0
1464.0,-1.9613708941432988,-0.07096098673872185,0.0
1464.5,-1.961431111032514,-0.08960666711540441,0.0
1465.0,-1.9613141603556545,-0.10824513768316793,0.0
1465.5,-1.9610202671542438,-0.126874725725716,0.0
1466.0,-1.9605496718593634,-0.14549376345325374,0.0
1466.5,-1.9599026301972378,-0.1641005881332288,0.0
1467.0,-1.959079413094013,-0.18269354221938536,0.0
1467.5,-1.9580803065797507,-0.2012709734791346,0.0
1468.0,-1.9569056116916723,-0.21983123511924604,0.0
1468.5,-1.9555556443766735,-0.2383726859098643,0.0
1469.0,-1.9540307353931412,-0.2568936903068557,0.0
1469.5,-1.952331230212098,-0.2753926185724919,0.0
1470.0,-1.9504574889177029,-0.29386784689447276,0.0
1470.5,-1.9484098861071302,-0.31231775750329904,0.0
1471.0,-1.9461888107898597,-0.330740738787998,0.0
1471.5,-1.9437946662863916,-0.34913518541021005,0.0
1472.0,-1.9412278701264267,-0.3674994984166437,0.0
1472.5,-1.938488853946525,-0.38583208534990576,0.0
1473.0,-1.9355780633872712,-0.4041313603577157,0.0
1473.5,-1.9324959579899703,-0.4223957443005104,0.0
1474.0,-1.9292430110929013,-0.44062366485745075,0.0
1474.5,-1.9258197097271421,-0.45881355663083473,0.0
1475.0,-1.922226554512004,-0.47696386124893037,0.0
1475.5,-1.9184640595500813,-0.49507302746723464,0.0
